date,player_norm,market,median_odds,implied_prob
2025-01-09,r pulock,but_0_5,10.75,0.09302325581395349
2025-01-09,n hague,but_0_5,12.5,0.08
2025-01-09,c schwindt,but_0_5,8.75,0.11428571428571428
2025-01-09,d cholowski,but_0_5,13.0,0.07692307692307693
2025-01-09,k kolesar,but_0_5,5.775,0.17316017316017315
2025-01-09,m barzal,but_0_5,3.5,0.2857142857142857
2025-01-09,m barzal,ast_0_5,2.25,0.4444444444444444
2025-01-09,m barzal,ast_1_5,6.9,0.14492753623188406
2025-01-09,m barzal,ast_2_5,22.5,0.044444444444444446
2025-01-09,t pearson,but_0_5,4.4,0.22727272727272727
2025-01-09,p dorofeyev,but_0_5,3.475,0.28776978417266186
2025-01-09,p dorofeyev,ast_0_5,3.8,0.2631578947368421
2025-01-09,p dorofeyev,ast_1_5,19.0,0.05263157894736842
2025-01-09,p dorofeyev,ast_2_5,100.0,0.01
2025-01-09,v olofsson,but_0_5,3.4,0.29411764705882354
2025-01-09,v olofsson,ast_0_5,2.97,0.33670033670033667
2025-01-09,k korczak,but_0_5,10.5,0.09523809523809523
2025-01-09,b howden,but_0_5,5.1,0.19607843137254904
2025-01-09,s bolduc,but_0_5,11.0,0.09090909090909091
2025-01-09,l foudy,but_0_5,7.0,0.14285714285714285
2025-01-09,i george,but_0_5,13.0,0.07692307692307693
2025-01-09,m tsyplakov,but_0_5,5.875,0.1702127659574468
2025-01-09,a holtz,but_0_5,7.0,0.14285714285714285
2025-01-09,s theodore,but_0_5,7.0,0.14285714285714285
2025-01-09,s theodore,ast_0_5,1.95,0.5128205128205129
2025-01-09,s theodore,ast_1_5,5.3,0.18867924528301888
2025-01-09,s theodore,ast_2_5,15.0,0.06666666666666667
2025-01-09,j gabriel pageau,but_0_5,5.25,0.19047619047619047
2025-01-09,j rondbjerg,but_0_5,8.5,0.11764705882352941
2025-01-09,a pelech,but_0_5,14.0,0.07142857142857142
2025-01-10,e robinson,but_0_5,6.625,0.1509433962264151
2025-01-10,t myers,but_0_5,11.5,0.08695652173913043
2025-01-10,t myers,ast_0_5,3.7,0.27027027027027023
2025-01-10,a svechnikov,but_0_5,3.065,0.3262642740619902
2025-01-10,a svechnikov,ast_0_5,2.6,0.3846153846153846
2025-01-10,a svechnikov,ast_1_5,9.3,0.1075268817204301
2025-01-10,a svechnikov,ast_2_5,35.0,0.02857142857142857
2025-01-10,m necas,but_0_5,3.02,0.33112582781456956
2025-01-10,m necas,ast_0_5,2.2,0.45454545454545453
2025-01-10,m necas,ast_1_5,6.2,0.16129032258064516
2025-01-10,m necas,ast_2_5,19.5,0.05128205128205128
2025-01-10,j t miller,but_0_5,3.7,0.27027027027027023
2025-01-10,j t miller,ast_0_5,2.03,0.4926108374384237
2025-01-10,j t miller,ast_1_5,5.8,0.1724137931034483
2025-01-10,j t miller,ast_2_5,17.5,0.05714285714285714
2025-01-10,t smith,but_0_5,8.5,0.11764705882352941
2025-01-10,a bains,but_0_5,6.5,0.15384615384615385
2025-01-10,n hoglander,but_0_5,4.9,0.2040816326530612
2025-01-10,c soucy,but_0_5,14.5,0.06896551724137931
2025-01-10,v desharnais,but_0_5,20.0,0.05
2025-01-10,d forbort,but_0_5,15.0,0.06666666666666667
2025-01-10,j debrusk,but_0_5,3.45,0.2898550724637681
2025-01-10,j debrusk,ast_0_5,3.3,0.30303030303030304
2025-01-10,j debrusk,ast_1_5,14.0,0.07142857142857142
2025-01-10,j debrusk,ast_2_5,66.0,0.015151515151515152
2025-01-10,j staal,but_0_5,5.6,0.17857142857142858
2025-01-10,j lekkerimaki,but_0_5,5.1,0.19607843137254904
2025-01-10,j lekkerimaki,ast_0_5,4.0,0.25
2025-01-10,p suter,but_0_5,5.375,0.18604651162790697
2025-01-10,n aman,but_0_5,7.0,0.14285714285714285
2025-01-10,b boeser,but_0_5,3.225,0.31007751937984496
2025-01-10,b boeser,ast_0_5,2.8,0.35714285714285715
2025-01-10,b boeser,ast_1_5,9.8,0.1020408163265306
2025-01-10,b boeser,ast_2_5,38.0,0.02631578947368421
2025-01-10,s aho,but_0_5,2.5949999999999998,0.3853564547206166
2025-01-10,s aho,ast_0_5,1.86,0.5376344086021505
2025-01-10,s aho,ast_1_5,4.75,0.21052631578947367
2025-01-10,s aho,ast_2_5,13.0,0.07692307692307693
2025-01-10,k sherwood,but_0_5,5.75,0.17391304347826086
2025-01-10,j roslovic,but_0_5,3.725,0.2684563758389262
2025-01-10,j roslovic,ast_0_5,3.25,0.3076923076923077
2025-01-10,j roslovic,ast_1_5,15.0,0.06666666666666667
2025-01-10,j roslovic,ast_2_5,74.0,0.013513513513513514
2025-01-10,s walker,but_0_5,10.75,0.09302325581395349
2025-01-10,j kotkaniemi,but_0_5,4.95,0.20202020202020202
2025-01-10,j kotkaniemi,ast_0_5,3.6,0.2777777777777778
2025-01-10,j kotkaniemi,ast_1_5,16.5,0.06060606060606061
2025-01-10,j kotkaniemi,ast_2_5,83.0,0.012048192771084338
2025-01-10,q hughes,but_0_5,5.6,0.17857142857142858
2025-01-10,q hughes,ast_0_5,1.57,0.6369426751592356
2025-01-10,q hughes,ast_1_5,3.3,0.30303030303030304
2025-01-10,q hughes,ast_2_5,7.4,0.13513513513513511
2025-01-10,g brisebois,but_0_5,13.0,0.07692307692307693
2025-01-10,e brannstrom,but_0_5,8.5,0.11764705882352941
2025-01-10,j chatfield,but_0_5,11.25,0.08888888888888889
2025-01-10,c garland,but_0_5,3.6799999999999997,0.27173913043478265
2025-01-10,c garland,ast_0_5,2.85,0.3508771929824561
2025-01-10,c garland,ast_1_5,10.5,0.09523809523809523
2025-01-10,c garland,ast_2_5,42.0,0.023809523809523808
2025-01-10,m sasson,but_0_5,6.875,0.14545454545454545
2025-01-10,t blueger,but_0_5,8.25,0.12121212121212122
2025-01-10,b lemieux,but_0_5,7.0,0.14285714285714285
2025-01-10,j drury,but_0_5,6.625,0.1509433962264151
2025-01-10,a raty,but_0_5,7.0,0.14285714285714285
2025-01-10,p di giuseppe,but_0_5,7.5,0.13333333333333333
2025-01-10,b burns,but_0_5,7.0,0.14285714285714285
2025-01-10,b burns,ast_0_5,2.83,0.35335689045936397
2025-01-10,b burns,ast_1_5,12.0,0.08333333333333333
2025-01-10,b burns,ast_2_5,50.0,0.02
2025-01-10,j martinook,but_0_5,5.9,0.1694915254237288
2025-01-10,j slavin,but_0_5,9.5,0.10526315789473684
2025-01-10,j blake,but_0_5,5.3,0.18867924528301888
2025-01-10,w carrier,but_0_5,5.775,0.17316017316017315
2025-01-10,s jarvis,but_0_5,2.8,0.35714285714285715
2025-01-10,s jarvis,ast_0_5,2.25,0.4444444444444444
2025-01-10,s jarvis,ast_1_5,6.6,0.15151515151515152
2025-01-10,s jarvis,ast_2_5,21.0,0.047619047619047616
2025-01-10,n juulsen,but_0_5,13.0,0.07692307692307693
2025-01-10,t jost,but_0_5,5.0,0.2
2025-01-10,d heinen,but_0_5,7.0,0.14285714285714285
2025-01-10,d orlov,but_0_5,10.25,0.0975609756097561
2025-01-10,e pettersson,but_0_5,3.64,0.2747252747252747
2025-01-10,e pettersson,ast_0_5,2.75,0.36363636363636365
2025-01-10,j jaaska,but_0_5,7.0,0.14285714285714285
2025-01-10,p kane,but_0_5,3.075,0.3252032520325203
2025-01-10,p kane,ast_0_5,2.35,0.425531914893617
2025-01-10,p kane,ast_1_5,8.2,0.12195121951219513
2025-01-10,p kane,ast_2_5,29.5,0.03389830508474576
2025-01-10,j veleno,but_0_5,5.85,0.17094017094017094
2025-01-10,t brodie,but_0_5,16.5,0.06060606060606061
2025-01-10,i phillips,but_0_5,13.0,0.07692307692307693
2025-01-10,l reichel,but_0_5,5.0,0.2
2025-01-10,f nazar,but_0_5,5.15,0.1941747572815534
2025-01-10,a johansson,but_0_5,13.5,0.07407407407407407
2025-01-10,c dach,but_0_5,5.625,0.17777777777777778
2025-01-10,t teravainen,but_0_5,4.8,0.20833333333333334
2025-01-10,t teravainen,ast_0_5,2.75,0.36363636363636365
2025-01-10,t teravainen,ast_1_5,11.5,0.08695652173913043
2025-01-10,t teravainen,ast_2_5,47.0,0.02127659574468085
2025-01-10,m kasper,but_0_5,5.25,0.19047619047619047
2025-01-10,l crevier,but_0_5,14.0,0.07142857142857142
2025-01-10,a vlasic,but_0_5,10.5,0.09523809523809523
2025-01-10,a vlasic,ast_0_5,3.6,0.2777777777777778
2025-01-10,a vlasic,ast_1_5,20.5,0.04878048780487805
2025-01-10,a vlasic,ast_2_5,120.0,0.008333333333333333
2025-01-10,b chiarot,but_0_5,12.5,0.08
2025-01-10,w lagesson,but_0_5,10.5,0.09523809523809523
2025-01-10,p kurashev,but_0_5,7.25,0.13793103448275862
2025-01-10,t bertuzzi,but_0_5,3.675,0.272108843537415
2025-01-10,t bertuzzi,ast_0_5,3.2,0.3125
2025-01-10,t bertuzzi,ast_1_5,15.0,0.06666666666666667
2025-01-10,t bertuzzi,ast_2_5,71.0,0.014084507042253521
2025-01-10,c fischer,but_0_5,5.75,0.17391304347826086
2025-01-10,v tarasenko,but_0_5,4.675,0.21390374331550802
2025-01-10,v tarasenko,ast_0_5,3.6,0.2777777777777778
2025-01-10,v tarasenko,ast_1_5,17.5,0.05714285714285714
2025-01-10,v tarasenko,ast_2_5,89.0,0.011235955056179775
2025-01-10,j anderson,but_0_5,6.05,0.1652892561983471
2025-01-10,s edvinsson,but_0_5,10.25,0.0975609756097561
2025-01-10,a debrincat,but_0_5,2.725,0.36697247706422015
2025-01-10,a debrincat,ast_0_5,2.35,0.425531914893617
2025-01-10,a debrincat,ast_1_5,8.4,0.11904761904761904
2025-01-10,a debrincat,ast_2_5,30.0,0.03333333333333333
2025-01-10,n allan,but_0_5,13.0,0.07692307692307693
2025-01-10,k korchinski,but_0_5,8.5,0.11764705882352941
2025-01-10,j t compher,but_0_5,4.41,0.22675736961451246
2025-01-10,j t compher,ast_0_5,3.25,0.3076923076923077
2025-01-10,j t compher,ast_1_5,15.0,0.06666666666666667
2025-01-10,j t compher,ast_2_5,73.0,0.0136986301369863
2025-01-10,j dickinson,but_0_5,6.0,0.16666666666666666
2025-01-10,e gustafsson,but_0_5,8.25,0.12121212121212122
2025-01-10,m seider,but_0_5,6.4,0.15625
2025-01-10,m seider,ast_0_5,2.1,0.47619047619047616
2025-01-10,m seider,ast_1_5,6.6,0.15151515151515152
2025-01-10,m seider,ast_2_5,21.0,0.047619047619047616
2025-01-10,a watson,but_0_5,6.325,0.15810276679841898
2025-01-10,c bedard,but_0_5,3.325,0.3007518796992481
2025-01-10,c bedard,ast_0_5,2.1,0.47619047619047616
2025-01-10,c bedard,ast_1_5,7.1,0.14084507042253522
2025-01-10,c bedard,ast_2_5,23.5,0.0425531914893617
2025-01-10,c smith,but_0_5,5.75,0.17391304347826086
2025-01-10,j petry,but_0_5,10.5,0.09523809523809523
2025-01-10,r donato,but_0_5,4.92,0.2032520325203252
2025-01-10,a copp,but_0_5,5.75,0.17391304347826086
2025-01-10,n foligno,but_0_5,5.65,0.17699115044247787
2025-01-10,j berggren,but_0_5,4.9,0.2040816326530612
2025-01-10,p maroon,but_0_5,8.5,0.11764705882352941
2025-01-10,s jones,but_0_5,7.75,0.12903225806451613
2025-01-10,s jones,ast_0_5,2.7,0.37037037037037035
2025-01-10,s jones,ast_1_5,12.0,0.08333333333333333
2025-01-10,s jones,ast_2_5,51.0,0.0196078431372549
2025-01-10,c murphy,but_0_5,16.0,0.0625
2025-01-10,i mikheyev,but_0_5,5.25,0.19047619047619047
2025-01-10,m rasmussen,but_0_5,5.675,0.1762114537444934
2025-01-10,j holl,but_0_5,13.0,0.07692307692307693
2025-01-10,t hall,but_0_5,4.800000000000001,0.20833333333333331
2025-01-10,t hall,ast_0_5,3.8,0.2631578947368421
2025-01-10,t hall,ast_1_5,21.5,0.046511627906976744
2025-01-10,t hall,ast_2_5,120.0,0.008333333333333333
2025-01-10,t motte,but_0_5,8.25,0.12121212121212122
2025-01-10,l raymond,but_0_5,2.875,0.34782608695652173
2025-01-10,l raymond,ast_0_5,1.85,0.5405405405405405
2025-01-10,l raymond,ast_1_5,6.0,0.16666666666666666
2025-01-10,l raymond,ast_2_5,17.0,0.058823529411764705
2025-01-10,d larkin,but_0_5,2.33,0.4291845493562232
2025-01-10,d larkin,ast_0_5,2.1,0.47619047619047616
2025-01-10,d larkin,ast_1_5,6.6,0.15151515151515152
2025-01-10,d larkin,ast_2_5,21.0,0.047619047619047616
2025-01-10,w kaiser,but_0_5,14.0,0.07142857142857142
2025-01-10,l hutson,but_0_5,9.5,0.10526315789473684
2025-01-10,l hutson,ast_0_5,2.1,0.47619047619047616
2025-01-10,l hutson,ast_1_5,6.5,0.15384615384615385
2025-01-10,l hutson,ast_2_5,20.5,0.04878048780487805
2025-01-10,d strome,but_0_5,3.3,0.30303030303030304
2025-01-10,d strome,ast_0_5,1.84,0.5434782608695652
2025-01-10,d strome,ast_1_5,4.55,0.21978021978021978
2025-01-10,d strome,ast_2_5,12.0,0.08333333333333333
2025-01-10,d mcilrath,but_0_5,12.0,0.08333333333333333
2025-01-10,m roy,but_0_5,8.5,0.11764705882352941
2025-01-10,t wilson,but_0_5,2.8,0.35714285714285715
2025-01-10,t wilson,ast_0_5,2.65,0.37735849056603776
2025-01-10,t wilson,ast_1_5,9.4,0.10638297872340426
2025-01-10,t wilson,ast_2_5,36.0,0.027777777777777776
2025-01-10,m fehervary,but_0_5,12.0,0.08333333333333333
2025-01-10,p luc dubois,but_0_5,3.625,0.27586206896551724
2025-01-10,p luc dubois,ast_0_5,2.11,0.47393364928909953
2025-01-10,p luc dubois,ast_1_5,6.8,0.14705882352941177
2025-01-10,p luc dubois,ast_2_5,22.0,0.045454545454545456
2025-01-10,j evans,but_0_5,8.5,0.11764705882352941
2025-01-10,n dowd,but_0_5,6.5,0.15384615384615385
2025-01-10,j roy,but_0_5,6.75,0.14814814814814814
2025-01-10,t raddysh,but_0_5,6.0,0.16666666666666666
2025-01-10,r sandin,but_0_5,8.75,0.11428571428571428
2025-01-10,j chychrun,but_0_5,5.4,0.18518518518518517
2025-01-10,j chychrun,ast_0_5,2.18,0.4587155963302752
2025-01-10,j chychrun,ast_1_5,6.8,0.14705882352941177
2025-01-10,j chychrun,ast_2_5,22.0,0.045454545454545456
2025-01-10,i miroshnichenko,but_0_5,5.425,0.18433179723502305
2025-01-10,e heineman,but_0_5,6.625,0.1509433962264151
2025-01-10,j struble,but_0_5,16.0,0.0625
2025-01-10,h lapierre,but_0_5,4.324999999999999,0.23121387283237
2025-01-10,j armia,but_0_5,5.4,0.18518518518518517
2025-01-10,j armia,ast_0_5,5.3,0.18867924528301888
2025-01-10,j armia,ast_1_5,43.0,0.023255813953488372
2025-01-10,j armia,ast_2_5,350.0,0.002857142857142857
2025-01-10,t van riemsdyk,but_0_5,13.0,0.07692307692307693
2025-01-10,m pezzetta,but_0_5,6.625,0.1509433962264151
2025-01-10,a protas,but_0_5,3.75,0.26666666666666666
2025-01-10,a protas,ast_0_5,2.85,0.3508771929824561
2025-01-10,a protas,ast_1_5,10.5,0.09523809523809523
2025-01-10,a protas,ast_2_5,42.0,0.023809523809523808
2025-01-10,c caufield,but_0_5,2.725,0.36697247706422015
2025-01-10,c caufield,ast_0_5,2.5,0.4
2025-01-10,c caufield,ast_1_5,8.6,0.11627906976744186
2025-01-10,c caufield,ast_2_5,31.0,0.03225806451612903
2025-01-10,b gallagher,but_0_5,5.0,0.2
2025-01-10,l eller,but_0_5,5.825,0.17167381974248927
2025-01-10,b duhaime,but_0_5,7.5,0.13333333333333333
2025-01-10,j anderson,but_0_5,6.25,0.16
2025-01-10,a mangiapane,but_0_5,4.875,0.20512820512820512
2025-01-10,k guhle,but_0_5,13.0,0.07692307692307693
2025-01-10,a carrier,but_0_5,16.0,0.0625
2025-01-10,a xhekaj,but_0_5,13.0,0.07692307692307693
2025-01-10,d savard,but_0_5,13.0,0.07692307692307693
2025-01-10,a newhook,but_0_5,5.45,0.18348623853211007
2025-01-10,a ovechkin,but_0_5,2.06,0.4854368932038835
2025-01-10,a ovechkin,ast_0_5,2.35,0.425531914893617
2025-01-10,a ovechkin,ast_1_5,7.1,0.14084507042253522
2025-01-10,a ovechkin,ast_2_5,23.5,0.0425531914893617
2025-01-10,k dach,but_0_5,4.8,0.20833333333333334
2025-01-10,k dach,ast_0_5,3.6,0.2777777777777778
2025-01-10,m matheson,but_0_5,9.0,0.1111111111111111
2025-01-10,m matheson,ast_0_5,2.65,0.37735849056603776
2025-01-10,m matheson,ast_1_5,9.4,0.10638297872340426
2025-01-10,m matheson,ast_2_5,36.0,0.027777777777777776
2025-01-10,n suzuki,but_0_5,3.5,0.2857142857142857
2025-01-10,n suzuki,ast_0_5,2.1,0.47619047619047616
2025-01-10,n suzuki,ast_1_5,6.2,0.16129032258064516
2025-01-10,n suzuki,ast_2_5,19.0,0.05263157894736842
2025-01-10,c mcmichael,but_0_5,3.7,0.27027027027027023
2025-01-10,c mcmichael,ast_0_5,3.1,0.3225806451612903
2025-01-10,c mcmichael,ast_1_5,14.5,0.06896551724137931
2025-01-10,c mcmichael,ast_2_5,69.0,0.014492753623188406
2025-01-10,c dvorak,but_0_5,6.75,0.14814814814814814
2025-01-10,j carlson,but_0_5,6.5,0.15384615384615385
2025-01-10,j carlson,ast_0_5,2.2,0.45454545454545453
2025-01-10,j carlson,ast_1_5,6.9,0.14492753623188406
2025-01-10,j carlson,ast_2_5,22.5,0.044444444444444446
2025-01-10,j slafkovsky,but_0_5,4.805,0.20811654526534862
2025-01-10,j slafkovsky,ast_0_5,2.95,0.3389830508474576
2025-01-10,j slafkovsky,ast_1_5,12.0,0.08333333333333333
2025-01-10,j slafkovsky,ast_2_5,51.0,0.0196078431372549
2025-01-10,a alexeyev,but_0_5,12.0,0.08333333333333333
2025-01-10,j vrana,but_0_5,4.05,0.2469135802469136
2025-01-10,a lowry,but_0_5,5.625,0.17777777777777778
2025-01-10,j edmundson,but_0_5,15.0,0.06666666666666667
2025-01-10,a kempe,but_0_5,2.825,0.35398230088495575
2025-01-10,a kempe,ast_0_5,2.4,0.4166666666666667
2025-01-10,a kempe,ast_1_5,7.3,0.136986301369863
2025-01-10,a kempe,ast_2_5,24.5,0.04081632653061224
2025-01-10,k fiala,but_0_5,3.125,0.32
2025-01-10,k fiala,ast_0_5,2.95,0.3389830508474576
2025-01-10,k fiala,ast_1_5,12.0,0.08333333333333333
2025-01-10,k fiala,ast_2_5,53.0,0.018867924528301886
2025-01-10,m anderson,but_0_5,11.5,0.08695652173913043
2025-01-10,g vilardi,but_0_5,3.0,0.3333333333333333
2025-01-10,g vilardi,ast_0_5,2.6,0.3846153846153846
2025-01-10,g vilardi,ast_1_5,9.1,0.10989010989010989
2025-01-10,g vilardi,ast_2_5,34.0,0.029411764705882353
2025-01-10,v namestnikov,but_0_5,5.5,0.18181818181818182
2025-01-10,m barron,but_0_5,8.5,0.11764705882352941
2025-01-10,a turcotte,but_0_5,5.95,0.1680672268907563
2025-01-10,r kupari,but_0_5,10.0,0.1
2025-01-10,p danault,but_0_5,5.25,0.19047619047619047
2025-01-10,p danault,ast_0_5,2.95,0.3389830508474576
2025-01-10,p danault,ast_1_5,11.0,0.09090909090909091
2025-01-10,p danault,ast_2_5,46.0,0.021739130434782608
2025-01-10,j moverare,but_0_5,16.0,0.0625
2025-01-10,t jeannot,but_0_5,6.75,0.14814814814814814
2025-01-10,j spence,but_0_5,10.5,0.09523809523809523
2025-01-10,j morrissey,but_0_5,6.5,0.15384615384615385
2025-01-10,j morrissey,ast_0_5,2.0,0.5
2025-01-10,j morrissey,ast_1_5,6.5,0.15384615384615385
2025-01-10,j morrissey,ast_2_5,17.5,0.05714285714285714
2025-01-10,q byfield,but_0_5,3.9850000000000003,0.2509410288582183
2025-01-10,q byfield,ast_0_5,3.0,0.3333333333333333
2025-01-10,q byfield,ast_1_5,11.0,0.09090909090909091
2025-01-10,q byfield,ast_2_5,46.0,0.021739130434782608
2025-01-10,n pionk,but_0_5,9.25,0.10810810810810811
2025-01-10,n pionk,ast_0_5,3.125,0.32
2025-01-10,d samberg,but_0_5,15.0,0.06666666666666667
2025-01-10,c miller,but_0_5,12.0,0.08333333333333333
2025-01-10,c perfetti,but_0_5,4.55,0.21978021978021978
2025-01-10,c perfetti,ast_0_5,3.7,0.27027027027027023
2025-01-10,c perfetti,ast_1_5,19.5,0.05128205128205128
2025-01-10,c perfetti,ast_2_5,110.0,0.00909090909090909
2025-01-10,v gavrikov,but_0_5,10.75,0.09302325581395349
2025-01-10,a englund,but_0_5,16.0,0.0625
2025-01-10,a laferriere,but_0_5,4.4,0.22727272727272727
2025-01-10,a laferriere,ast_0_5,3.89,0.2570694087403599
2025-01-10,a laferriere,ast_1_5,18.5,0.05405405405405406
2025-01-10,a laferriere,ast_2_5,99.0,0.010101010101010102
2025-01-10,n ehlers,but_0_5,3.25,0.3076923076923077
2025-01-10,n ehlers,ast_0_5,2.35,0.425531914893617
2025-01-10,n ehlers,ast_1_5,7.3,0.136986301369863
2025-01-10,n ehlers,ast_2_5,24.5,0.04081632653061224
2025-01-10,a thomas,but_0_5,5.25,0.19047619047619047
2025-01-10,w foegele,but_0_5,4.9,0.2040816326530612
2025-01-10,w foegele,ast_0_5,4.33,0.23094688221709006
2025-01-10,w foegele,ast_1_5,20.5,0.04878048780487805
2025-01-10,w foegele,ast_2_5,120.0,0.008333333333333333
2025-01-10,a kopitar,but_0_5,4.35,0.2298850574712644
2025-01-10,a kopitar,ast_0_5,2.15,0.46511627906976744
2025-01-10,a kopitar,ast_1_5,6.5,0.15384615384615385
2025-01-10,a kopitar,ast_2_5,20.5,0.04878048780487805
2025-01-10,s helenius,but_0_5,6.05,0.1652892561983471
2025-01-10,m scheifele,but_0_5,2.82,0.3546099290780142
2025-01-10,m scheifele,ast_0_5,2.0,0.5
2025-01-10,m scheifele,ast_1_5,4.8,0.20833333333333334
2025-01-10,m scheifele,ast_2_5,13.0,0.07692307692307693
2025-01-10,b clarke,but_0_5,9.5,0.10526315789473684
2025-01-10,b clarke,ast_0_5,3.0,0.3333333333333333
2025-01-10,b clarke,ast_1_5,14.0,0.07142857142857142
2025-01-10,b clarke,ast_2_5,65.0,0.015384615384615385
2025-01-10,l stanley,but_0_5,14.0,0.07142857142857142
2025-01-10,k connor,but_0_5,2.385,0.41928721174004197
2025-01-10,k connor,ast_0_5,2.1,0.47619047619047616
2025-01-10,k connor,ast_1_5,5.3,0.18867924528301888
2025-01-10,k connor,ast_2_5,15.0,0.06666666666666667
2025-01-10,n chibrikov,but_0_5,4.85,0.2061855670103093
2025-01-10,n niederreiter,but_0_5,4.52,0.22123893805309736
2025-01-10,n niederreiter,ast_0_5,4.1,0.24390243902439027
2025-01-10,n niederreiter,ast_1_5,21.0,0.047619047619047616
2025-01-10,n niederreiter,ast_2_5,120.0,0.008333333333333333
2025-01-10,d gustafsson,but_0_5,10.25,0.0975609756097561
2025-01-10,d demelo,but_0_5,13.0,0.07692307692307693
2025-01-10,a iafallo,but_0_5,5.9,0.1694915254237288
2025-01-10,c jones,but_0_5,12.0,0.08333333333333333
2025-01-10,a lee,but_0_5,7.0,0.14285714285714285
2025-01-10,v heinola,but_0_5,10.0,0.1
2025-01-10,t moore,but_0_5,4.865,0.20554984583761562
2025-01-10,t moore,ast_0_5,3.6,0.2777777777777778
2025-01-10,t moore,ast_1_5,22.0,0.045454545454545456
2025-01-10,t moore,ast_2_5,130.0,0.007692307692307693
2025-01-10,k burroughs,but_0_5,16.5,0.06060606060606061
2025-01-10,t lewis,but_0_5,11.0,0.09090909090909091
2025-01-10,d coghlan,but_0_5,14.0,0.07142857142857142
2025-01-10,f zetterlund,but_0_5,4.3,0.23255813953488372
2025-01-10,f zetterlund,ast_0_5,3.5,0.2857142857142857
2025-01-10,k kostin,but_0_5,8.5,0.11764705882352941
2025-01-10,w smith,but_0_5,5.325,0.18779342723004694
2025-01-10,w smith,ast_0_5,3.95,0.2531645569620253
2025-01-10,l o brien,but_0_5,7.25,0.13793103448275862
2025-01-10,m sergachev,but_0_5,5.9,0.1694915254237288
2025-01-10,m sergachev,ast_0_5,1.83,0.5464480874316939
2025-01-10,m sergachev,ast_1_5,4.65,0.2150537634408602
2025-01-10,m sergachev,ast_2_5,12.5,0.08
2025-01-10,e cardwell,but_0_5,8.5,0.11764705882352941
2025-01-10,m kesselring,but_0_5,9.25,0.10810810810810811
2025-01-10,n kovalenko,but_0_5,4.5,0.2222222222222222
2025-01-10,t liljegren,but_0_5,9.75,0.10256410256410256
2025-01-10,n bjugstad,but_0_5,4.41,0.22675736961451246
2025-01-10,r bortuzzo,but_0_5,11.25,0.08888888888888889
2025-01-10,m carcone,but_0_5,3.925,0.25477707006369427
2025-01-10,v kolyachonok,but_0_5,12.25,0.08163265306122448
2025-01-10,j mcbain,but_0_5,4.75,0.21052631578947367
2025-01-10,c keller,but_0_5,2.4400000000000004,0.40983606557377045
2025-01-10,c keller,ast_0_5,1.71,0.5847953216374269
2025-01-10,c keller,ast_1_5,4.25,0.23529411764705882
2025-01-10,c keller,ast_2_5,11.0,0.09090909090909091
2025-01-10,m maccelli,but_0_5,4.5,0.2222222222222222
2025-01-10,m celebrini,but_0_5,3.15,0.31746031746031744
2025-01-10,m celebrini,ast_0_5,2.7,0.37037037037037035
2025-01-10,m celebrini,ast_1_5,9.2,0.10869565217391305
2025-01-10,m celebrini,ast_2_5,35.0,0.02857142857142857
2025-01-10,t toffoli,but_0_5,3.775,0.26490066225165565
2025-01-10,t toffoli,ast_0_5,3.5,0.2857142857142857
2025-01-10,t toffoli,ast_1_5,16.5,0.06060606060606061
2025-01-10,t toffoli,ast_2_5,85.0,0.011764705882352941
2025-01-10,b goodrow,but_0_5,9.5,0.10526315789473684
2025-01-10,j rutta,but_0_5,17.0,0.058823529411764705
2025-01-10,c ceci,but_0_5,14.0,0.07142857142857142
2025-01-10,m edouard vlasic,but_0_5,14.0,0.07142857142857142
2025-01-10,m ferraro,but_0_5,13.5,0.07407407407407407
2025-01-10,j doan,but_0_5,4.2,0.23809523809523808
2025-01-10,l cooley,but_0_5,2.98,0.33557046979865773
2025-01-10,l cooley,ast_0_5,1.98,0.5050505050505051
2025-01-10,l cooley,ast_1_5,5.6,0.17857142857142858
2025-01-10,l cooley,ast_2_5,16.5,0.06060606060606061
2025-01-10,n schmaltz,but_0_5,3.075,0.3252032520325203
2025-01-10,n schmaltz,ast_0_5,2.03,0.4926108374384237
2025-01-10,n schmaltz,ast_1_5,5.5,0.18181818181818182
2025-01-10,n schmaltz,ast_2_5,16.0,0.0625
2025-01-10,b hayton,but_0_5,3.9,0.25641025641025644
2025-01-10,b hayton,ast_0_5,2.89,0.3460207612456747
2025-01-10,o maatta,but_0_5,11.0,0.09090909090909091
2025-01-10,m granlund,but_0_5,4.35,0.2298850574712644
2025-01-10,m granlund,ast_0_5,2.17,0.4608294930875576
2025-01-10,m granlund,ast_1_5,6.9,0.14492753623188406
2025-01-10,m granlund,ast_2_5,22.5,0.044444444444444446
2025-01-10,a wennberg,but_0_5,5.9,0.1694915254237288
2025-01-10,a wennberg,ast_0_5,3.3,0.30303030303030304
2025-01-10,a wennberg,ast_1_5,15.5,0.06451612903225806
2025-01-10,a wennberg,ast_2_5,75.0,0.013333333333333334
2025-01-10,w eklund,but_0_5,4.5,0.2222222222222222
2025-01-10,w eklund,ast_0_5,2.9,0.3448275862068966
2025-01-10,w eklund,ast_1_5,11.0,0.09090909090909091
2025-01-10,w eklund,ast_2_5,44.0,0.022727272727272728
2025-01-10,n sturm,but_0_5,8.0,0.125
2025-01-10,h thrun,but_0_5,13.5,0.07407407407407407
2025-01-10,i cole,but_0_5,13.0,0.07692307692307693
